Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
5/20,10/20,5550,555000,88.0082094669342,6710.59091758728,155.6417918652296,472.55948297679424,0.24,0.24,0.99,-884.85
5/20,11/20,5600,560000,87.01014971733093,6668.222246646881,154.57400242239237,427.4774030596018,0.47,0.47,2.58,-900.36
5/20,12/20,5650,565000,87.39996123313904,6714.516754627228,152.01945691555738,465.3162611722946,0.2,0.2,2.47,-905.26
5/20,13/20,5700,570000,87.72414684295654,6656.294794082642,151.906080044806,480.5886262655258,0.17,0.17,1.4,-890.71
5/20,14/20,5750,575000,89.34621477127075,6696.771957397461,150.2352869808674,467.1560015231371,0.18,0.18,1.55,-883.25
5/20,15/20,5800,580000,87.88968873023987,6775.7169280052185,149.84559873491526,459.81731797754765,0.17,0.17,1.66,-893.8
5/20,16/20,5850,585000,90.26447439193726,6791.265362739563,148.51330845803022,486.7285252958536,0.16,0.16,1.69,-802.28
5/20,17/20,5900,590000,88.72978043556213,6864.093263626099,149.6711785197258,469.55380906164646,0.29,0.29,2.3,-889.27
5/20,18/20,5950,595000,92.71147584915161,6897.0094838142395,148.49392648041248,461.4215621948242,0.07,0.07,1.51,-651.24
5/20,19/20,6000,600000,88.07541751861572,6919.011849403381,147.50766430795193,489.30941630899906,0.21,0.21,1.55,-854.15
6/20,0/20,6050,605000,87.42131733894348,6941.2323479652405,150.87035431712866,487.82130765914917,0.31,0.31,3.57,-867.8
6/20,1/20,6100,610000,89.23149061203003,6976.800534248352,150.97883046418428,501.01261080801487,0.14,0.14,1.52,-851.08
6/20,2/20,6150,615000,88.93414759635925,6947.888505458832,151.90656884759665,526.3711283355951,0.34,0.34,1.63,-884.35
6/20,3/20,6200,620000,90.16780400276184,6995.686957359314,151.50756727159023,490.0320212393999,0.36,0.36,2.36,-862.28
6/20,4/20,6250,625000,90.08756113052368,7012.5754952430725,151.19433503597975,534.0491511374712,0.14,0.14,1.18,-869.82
6/20,5/20,6300,630000,88.52995872497559,7029.295608997345,152.17011739313602,514.0825586766005,0.37,0.37,1.34,-876.14
6/20,6/20,6350,635000,88.89366436004639,6982.138145446777,152.4664575085044,526.928173661232,0.59,0.59,2.16,-895.37
6/20,7/20,6400,640000,89.2685558795929,6942.772747516632,156.5238675326109,549.7555652558804,0.3,0.3,1.0,-877.45
6/20,8/20,6450,645000,88.61442971229553,6913.8445200920105,158.1781366765499,524.9039159119129,0.34,0.34,0.4,-897.72
6/20,9/20,6500,650000,88.73850727081299,6833.562226295471,155.16482749581337,537.0924368202686,0.33,0.33,0.7,-902.01
6/20,10/20,6550,655000,90.0573501586914,6826.928029537201,154.4231236577034,555.7190071046352,0.26,0.26,0.36,-872.38
6/20,11/20,6600,660000,89.81897616386414,6796.930358409882,155.02134719491005,518.5480959415436,0.35,0.35,1.08,-846.39
6/20,12/20,6650,665000,87.42268347740173,6809.491064071655,156.48779526352882,552.9256043583155,0.24,0.24,2.11,-903.19
6/20,13/20,6700,670000,87.83087396621704,6742.152850627899,156.24790202081203,544.1044689267874,0.53,0.53,0.82,-888.26
6/20,14/20,6750,675000,90.02113795280457,6686.287675380707,158.04057462513447,513.5158651769161,0.11,0.11,0.45,-887.6
6/20,15/20,6800,680000,91.03779196739197,6645.648664474487,154.9515798613429,554.9155673533678,0.17,0.17,0.7,-777.92
6/20,16/20,6850,685000,90.02040529251099,6651.931756019592,156.04922832548618,525.8411499261856,0.5,0.5,0.59,-889.57
6/20,17/20,6900,690000,90.66529273986816,6625.200164318085,158.80317157506943,562.8310864418745,0.24,0.24,0.78,-667.85
6/20,18/20,6950,695000,89.96382331848145,6538.686696052551,157.5555477142334,577.7880273163319,0.52,0.52,0.44,-895.95
6/20,19/20,7000,700000,88.64691615104675,6501.427463054657,156.77738778293133,559.7614685148001,0.64,0.64,0.47,-890.0
7/20,0/20,7050,705000,88.2263457775116,6516.07839012146,154.74604113399982,530.2860199809074,0.66,0.66,0.53,-881.92
7/20,1/20,7100,710000,89.10223150253296,6492.659198284149,158.22083991020918,528.0123796463013,0.58,0.58,0.59,-886.52
7/20,2/20,7150,715000,91.92561435699463,6455.002389431,157.2172436863184,526.249791815877,0.24,0.24,0.48,-830.68
7/20,3/20,7200,720000,90.73895335197449,6374.838897705078,158.82480439543724,556.0934775173664,0.28,0.28,0.52,-884.61
7/20,4/20,7250,725000,91.86756086349487,6311.680766105652,156.35790089517832,538.277463465929,0.35,0.35,0.24,-855.43
7/20,5/20,7300,730000,89.00021839141846,6279.2784633636475,158.63941350579262,530.0814510881901,0.7,0.7,0.21,-901.32
7/20,6/20,7350,735000,89.81656527519226,6212.518710136414,159.16920438408852,551.7673644125462,0.24,0.24,0.37,-899.03
7/20,7/20,7400,740000,89.42130541801453,6173.58323097229,159.3149562627077,551.0187427997589,0.4,0.4,0.88,-903.75
7/20,8/20,7450,745000,90.0281331539154,6108.142948627472,157.55431972444057,527.7391455769539,0.32,0.32,0.43,-899.52
7/20,9/20,7500,750000,89.52015995979309,6074.005903720856,155.63158157467842,528.764328956604,0.39,0.39,0.71,-892.69
7/20,10/20,7550,755000,88.58769965171814,6012.041941165924,156.95132076740265,562.7720958590508,0.52,0.52,0.57,-895.97
7/20,11/20,7600,760000,90.25907111167908,5971.948323249817,158.10939590632915,528.5002019554377,0.51,0.51,0.63,-870.42
7/20,12/20,7650,765000,87.78757762908936,5943.442106723785,157.6933578401804,527.4575551450253,0.82,0.82,0.18,-909.49
7/20,13/20,7700,770000,90.98600959777832,5932.211096763611,156.26453478634357,514.8907738924026,0.46,0.46,0.22,-734.71
7/20,14/20,7750,775000,90.03310680389404,5943.673136711121,157.4064100086689,531.5720775276423,0.59,0.59,0.15,-868.26
7/20,15/20,7800,780000,89.12338423728943,5885.914047718048,159.06711757183075,528.7223806530237,0.84,0.84,0.47,-872.74
7/20,16/20,7850,785000,92.93340826034546,5911.879107952118,156.6146026700735,546.9441384077072,0.63,0.63,0.16,-541.65
7/20,17/20,7900,790000,90.70029044151306,5860.549280643463,155.685250967741,528.078760817647,0.47,0.47,0.35,-853.45
