Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success/mpc,Success,CollisionsAvg,ExRewardAvg
10/20,19/20,11000,1100000,87.70428371429443,4697.087344169617,169.99755410850048,653.8684869110584,0.95,0.95,0.31,-915.1
11/20,0/20,11050,1105000,86.9233775138855,4655.428953886032,169.02731773257256,607.7858664691448,1.0,1.0,0.48,-913.86
11/20,1/20,11100,1110000,87.18978953361511,4658.3383021354675,169.03149996697903,609.1219556331635,0.9,0.9,1.67,-921.33
11/20,2/20,11150,1115000,87.33391499519348,4628.2099549770355,170.02729564905167,635.7884747236967,0.98,0.98,0.46,-906.43
11/20,3/20,11200,1120000,88.27709984779358,4637.57884645462,168.47878450155258,619.0821061730385,0.96,0.96,0.19,-894.49
11/20,4/20,11250,1125000,88.3353865146637,4630.9828243255615,169.68897868692875,617.4893215447664,0.95,0.95,0.28,-910.75
11/20,5/20,11300,1130000,89.06917786598206,4642.999491453171,168.99918684363365,616.0644523352385,0.86,0.86,0.51,-871.7
11/20,6/20,11350,1135000,87.03509640693665,4628.60315990448,166.75427931547165,618.4552004337311,0.96,0.96,0.25,-914.89
11/20,7/20,11400,1140000,87.62558388710022,4639.97257232666,168.65538555383682,635.2696071863174,0.99,0.99,0.35,-909.87
11/20,8/20,11450,1145000,87.23320770263672,4636.57229924202,169.0974266678095,624.1932236254215,1.0,1.0,0.28,-915.16
11/20,9/20,11500,1150000,87.67616009712219,4605.226424694061,166.22854089736938,725.1730858981609,0.99,0.99,0.68,-909.19
11/20,10/20,11550,1155000,87.04721307754517,4597.305375576019,170.41034798324108,596.8216902464628,0.99,0.99,0.39,-918.7
11/20,11/20,11600,1160000,87.13318347930908,4591.514912843704,166.41716787219048,677.6226519942284,0.97,0.97,0.73,-920.89
11/20,12/20,11650,1165000,88.78193736076355,4594.216943502426,165.07710972428322,681.4600308388472,0.87,0.87,0.19,-894.17
11/20,13/20,11700,1170000,90.40605688095093,4578.263228178024,169.54497258365154,638.77538600564,0.85,0.85,0.36,-908.72
11/20,14/20,11750,1175000,88.30134701728821,4601.162395954132,168.57317654788494,636.605474665761,0.93,0.93,0.84,-904.03
11/20,15/20,11800,1180000,87.75406193733215,4579.038866281509,170.97789126634598,672.2219085693359,0.97,0.97,0.31,-916.1
11/20,16/20,11850,1185000,89.93405628204346,4551.874557971954,169.909568592906,637.1388608962297,0.86,0.86,0.37,-853.74
11/20,17/20,11900,1190000,87.10337543487549,4532.529149055481,165.9899883568287,635.0679439604282,0.98,0.98,0.21,-912.05
11/20,18/20,11950,1195000,87.999915599823,4547.408031463623,170.31022801995277,695.9388659596443,0.94,0.94,0.31,-913.93
11/20,19/20,12000,1200000,87.72387623786926,4500.353120803833,170.34003928303719,634.1086012125015,0.97,0.97,0.09,-904.63
12/20,0/20,12050,1205000,87.51248264312744,4490.286179065704,171.8642483651638,659.7606275081635,0.99,0.99,0.39,-909.79
12/20,1/20,12100,1210000,87.29671883583069,4473.678074598312,169.16394051909447,650.5844279676676,1.0,1.0,0.1,-905.9
12/20,2/20,12150,1215000,87.95683479309082,4443.387718915939,169.3284363001585,629.8560046553612,0.98,0.98,0.14,-908.42
12/20,3/20,12200,1220000,87.68215346336365,4450.114321231842,169.66070772707462,641.8154680281878,0.95,0.95,0.18,-904.27
12/20,4/20,12250,1225000,88.30174922943115,4444.94358754158,170.4267254769802,611.2957163751125,0.88,0.88,0.44,-908.04
12/20,5/20,12300,1230000,88.22341728210449,4385.243908166885,168.31162610650063,657.333284586668,0.96,0.96,0.35,-908.57
12/20,6/20,12350,1235000,87.6093533039093,4402.420471429825,166.18596954643726,641.9570209532976,1.0,1.0,1.18,-913.52
12/20,7/20,12400,1240000,88.15540385246277,4408.623973846436,167.10886082053185,653.8146777898073,0.9,0.9,0.46,-910.54
12/20,8/20,12450,1245000,87.78697752952576,4420.177705049515,169.59817850589752,667.2103926241398,0.95,0.95,0.18,-908.8
12/20,9/20,12500,1250000,88.44802069664001,4447.933806419373,167.87172047793865,629.5824837982655,0.96,0.96,0.99,-903.57
12/20,10/20,12550,1255000,88.26046776771545,4381.869699239731,169.87331499159336,675.7501137703657,0.86,0.86,0.22,-910.66
12/20,11/20,12600,1260000,88.15137600898743,4358.563428163528,168.43638974428177,603.6454877853394,0.93,0.93,0.69,-905.62
12/20,12/20,12650,1265000,87.80698895454407,4342.282164335251,167.92852713167667,632.3616843670607,0.95,0.95,0.19,-898.99
12/20,13/20,12700,1270000,87.89599299430847,4347.723990678787,168.6477878242731,623.4209093302488,0.99,0.99,0.07,-907.4
12/20,14/20,12750,1275000,87.99956226348877,4322.121495485306,168.68563640117645,670.740831926465,0.96,0.96,1.03,-909.52
12/20,15/20,12800,1280000,87.96162629127502,4308.028925657272,167.4972428828478,605.4181740880013,0.92,0.92,0.23,-905.53
12/20,16/20,12850,1285000,86.98074078559875,4323.936229944229,166.8612983673811,660.6211297512054,0.96,0.96,0.15,-911.32
12/20,17/20,12900,1290000,88.31290769577026,4297.2854216098785,167.44538067281246,674.2356433719397,0.9,0.9,1.3,-902.44
12/20,18/20,12950,1295000,88.5198221206665,4328.3694043159485,167.436192587018,618.5763088464737,0.88,0.88,0.41,-903.95
12/20,19/20,13000,1300000,86.8779501914978,4289.16304063797,167.76453697681427,582.4565341025591,1.0,1.0,0.18,-910.54
13/20,0/20,13050,1305000,86.80807113647461,4285.415408611298,166.70516593754292,607.2338136285543,0.99,0.99,0.18,-916.87
13/20,1/20,13100,1310000,87.61036920547485,4322.123647212982,167.552960395813,684.3738298863173,0.94,0.94,0.88,-905.95
13/20,2/20,13150,1315000,87.96366262435913,4330.601558685303,168.1159623414278,624.0992328226566,0.91,0.91,0.18,-882.08
13/20,3/20,13200,1320000,87.62178230285645,4332.016201257706,167.4067692309618,550.4419708102942,0.99,0.99,0.18,-910.63
13/20,4/20,13250,1325000,88.768479347229,4339.799137592316,171.4891149699688,665.9250762909651,0.95,0.95,0.52,-899.84
13/20,5/20,13300,1330000,88.102787733078,4321.4796822071075,167.70039458572865,691.6499733477831,0.92,0.92,0.73,-912.87
13/20,6/20,13350,1335000,86.66695857048035,4334.154382944107,164.68750204145908,657.6136079132557,1.0,1.0,1.3,-912.54
13/20,7/20,13400,1340000,87.89210987091064,4349.165496110916,165.80469840765,690.3635322451591,0.94,0.94,0.77,-897.14
13/20,8/20,13450,1345000,87.06055092811584,4351.911327362061,168.56800338625908,666.3786911219358,1.0,1.0,1.06,-913.78
13/20,9/20,13500,1350000,87.6385989189148,4285.6123423576355,169.42346060276031,617.7141492813826,0.94,0.94,0.37,-913.66
13/20,10/20,13550,1355000,87.20002126693726,4292.703331947327,165.3740582615137,662.2099729925394,0.96,0.96,0.33,-912.46
13/20,11/20,13600,1360000,88.06691384315491,4268.402624130249,167.77107609808445,669.3391282707453,1.0,1.0,0.11,-907.32
13/20,12/20,13650,1365000,87.78964304924011,4330.008176326752,165.36319975554943,614.606722086668,0.98,0.98,0.28,-911.47
13/20,13/20,13700,1370000,87.43476295471191,4254.331196784973,166.87306833267212,606.834800362587,0.98,0.98,0.13,-904.69
13/20,14/20,13750,1375000,88.4611599445343,4218.881322145462,166.35487706959248,664.1651532351971,0.96,0.96,1.17,-908.93
13/20,15/20,13800,1380000,88.06617450714111,4262.809258699417,164.7752509266138,623.8532271832228,0.92,0.92,0.6,-908.67
13/20,16/20,13850,1385000,87.63617420196533,4263.940827846527,164.08707655966282,629.1480077207088,0.97,0.97,1.03,-908.29
13/20,17/20,13900,1390000,88.42560744285583,4248.104754924774,164.66200014948845,614.9891090542078,0.9,0.9,0.21,-903.58
13/20,18/20,13950,1395000,88.15915513038635,4223.7923946380615,165.9719310849905,580.4559225440025,0.97,0.97,0.19,-907.08
13/20,19/20,14000,1400000,88.20310807228088,4211.798235177994,166.87404564023018,586.0502269864082,0.94,0.94,1.55,-909.25
14/20,0/20,14050,1405000,87.6019561290741,4217.344261884689,166.3256527930498,561.84513053298,0.94,0.94,0.96,-911.08
14/20,1/20,14100,1410000,89.50653791427612,4200.237340450287,165.83017890155315,630.7698190510273,0.84,0.84,0.19,-862.62
14/20,2/20,14150,1415000,88.00366926193237,4188.501653432846,165.90512163937092,605.2009114027023,0.92,0.92,0.26,-905.6
14/20,3/20,14200,1420000,88.40034198760986,4162.599959850311,165.01385433971882,562.8084946721792,0.84,0.84,0.26,-906.53
14/20,4/20,14250,1425000,91.537029504776,4180.181653261185,165.08508922159672,638.7216178625822,0.71,0.71,0.49,-787.17
14/20,5/20,14300,1430000,87.63111305236816,4177.207035064697,163.01431208848953,630.5736499428749,0.96,0.96,0.15,-910.56
14/20,6/20,14350,1435000,88.20428490638733,4174.972635984421,163.70108051598072,617.4188857376575,0.86,0.86,0.43,-902.6
14/20,7/20,14400,1440000,88.5535204410553,4194.413953542709,163.37764723598957,585.6565827578306,0.9,0.9,0.38,-899.23
14/20,8/20,14450,1445000,87.9645767211914,4177.2355971336365,162.55653746426105,584.5899244397879,0.98,0.98,0.17,-910.71
14/20,9/20,14500,1450000,87.39373183250427,4179.94353723526,167.3941226452589,616.0888165682554,0.98,0.98,0.15,-910.85
14/20,10/20,14550,1455000,89.1254243850708,4180.736261606216,166.0712013989687,634.7692126184702,0.82,0.82,0.38,-854.18
14/20,11/20,14600,1460000,89.1402039527893,4130.057530164719,165.56100098788738,582.268582507968,0.89,0.89,1.5,-899.6
14/20,12/20,14650,1465000,88.39704704284668,4132.081568956375,164.36333322525024,608.8770173713565,0.88,0.88,0.19,-905.12
14/20,13/20,14700,1470000,88.9845187664032,4166.0999364852905,163.64946112036705,710.5926608294249,0.88,0.88,0.07,-852.13
14/20,14/20,14750,1475000,88.23037004470825,4168.0681138038635,164.18661300837994,632.6124386787415,0.96,0.96,0.21,-910.63
14/20,15/20,14800,1480000,89.8460066318512,4141.2819974422455,167.7571522295475,645.7211047559977,0.76,0.76,0.35,-895.47
14/20,16/20,14850,1485000,87.75019145011902,4135.817358016968,167.19313296675682,588.4467966109514,0.94,0.94,0.11,-908.26
14/20,17/20,14900,1490000,87.96178674697876,4117.4998614788055,165.57820750772953,643.64640802145,0.99,0.99,0.14,-909.49
14/20,18/20,14950,1495000,87.52953481674194,4107.229602813721,165.68344520032406,600.9812350869179,1.0,1.0,0.45,-917.65
14/20,19/20,15000,1500000,87.86782908439636,4158.581513166428,164.2516020089388,585.5440662652254,0.99,0.99,1.06,-911.97
15/20,0/20,15050,1505000,90.15094256401062,4152.15040397644,164.2481981664896,592.3076232075691,0.89,0.89,0.48,-890.63
15/20,1/20,15100,1510000,89.00242972373962,4151.360030889511,165.5251402258873,633.3858182430267,0.82,0.82,0.41,-904.56
15/20,2/20,15150,1515000,89.57177639007568,4131.339953422546,164.97678990662098,583.5611059814692,0.85,0.85,0.39,-903.53
15/20,3/20,15200,1520000,88.68935465812683,4107.888704061508,166.04654704034328,585.6451153159142,0.96,0.96,1.25,-909.87
15/20,4/20,15250,1525000,89.25597810745239,4104.049530506134,164.37307150661945,602.9379089027643,0.87,0.87,1.51,-910.63
15/20,5/20,15300,1530000,88.49115920066833,4116.992009878159,164.6441446095705,637.7378192543983,0.95,0.95,1.51,-911.25
15/20,6/20,15350,1535000,88.0971143245697,4122.377262830734,164.72554747760296,620.1379007399082,0.96,0.96,0.41,-910.28
15/20,7/20,15400,1540000,92.73349595069885,4142.865651369095,164.51091760396957,633.5522575676441,0.99,0.99,0.24,-907.42
15/20,8/20,15450,1545000,93.68555998802185,4119.5079433918,164.50247651338577,542.6519054174423,0.96,0.96,0.12,-912.7
15/20,9/20,15500,1550000,95.08028173446655,4099.2349355220795,165.7142374664545,610.2167542129755,0.91,0.91,0.16,-905.65
15/20,10/20,15550,1555000,96.89030933380127,4083.8113827705383,165.31299264729023,580.9734249860048,0.71,0.71,0.13,-877.46
15/20,11/20,15600,1560000,96.35677409172058,4091.318131685257,165.63417860865593,547.5670509636402,0.89,0.89,0.11,-859.56
15/20,12/20,15650,1565000,94.58538389205933,4087.9603176116943,164.76536582410336,607.6472580581903,0.98,0.98,0.13,-902.47
15/20,13/20,15700,1570000,98.70767307281494,4067.2038056850433,164.17844326794147,585.3713567107916,0.99,0.99,0.11,-910.93
15/20,14/20,15750,1575000,100.64207220077515,4064.474086523056,163.34552147984505,558.533053457737,0.96,0.96,0.39,-908.38
15/20,15/20,15800,1580000,102.37830543518066,4055.257288455963,165.51748234033585,577.8835912644863,0.89,0.89,1.25,-904.47
15/20,16/20,15850,1585000,99.88877296447754,4042.4727630615234,164.64008525013924,557.3111327886581,0.9,0.9,0.23,-903.49
15/20,17/20,15900,1590000,98.92454361915588,4040.4897027015686,166.28711205720901,642.9526986926794,0.97,0.97,0.72,-908.4
15/20,18/20,15950,1595000,99.91473698616028,4047.5643310546875,164.42219172418118,598.2636306583881,0.92,0.92,0.15,-905.57
15/20,19/20,16000,1600000,101.73153233528137,4040.823410987854,166.84862422943115,663.2419755011797,0.97,0.97,0.56,-911.44
16/20,0/20,16050,1605000,104.58285737037659,4058.402013063431,166.9584250897169,542.2368665635586,0.84,0.84,0.1,-905.53
16/20,1/20,16100,1610000,105.42612075805664,4058.563707590103,165.89539195597172,605.3058612197638,0.9,0.9,0.16,-906.38
16/20,2/20,16150,1615000,106.64397764205933,4021.495961666107,165.91702204942703,685.3150172531605,0.99,0.99,0.2,-915.58
16/20,3/20,16200,1620000,108.58741164207458,4036.7794489860535,166.71883638203144,663.8789611309767,0.96,0.96,0.13,-910.35
16/20,4/20,16250,1625000,109.48924803733826,4045.5572159290314,166.36139033734798,664.9819947183132,0.99,0.99,0.69,-913.87
16/20,5/20,16300,1630000,113.22296476364136,4069.452850341797,166.89773739874363,643.9864339232445,1.0,1.0,0.31,-915.98
16/20,6/20,16350,1635000,118.93200778961182,4072.9809563159943,165.71055607497692,636.6767077744007,0.85,0.85,0.35,-896.53
16/20,7/20,16400,1640000,125.6933605670929,4079.5509123802185,165.24560542404652,588.5281753242016,0.9,0.9,0.28,-875.59
16/20,8/20,16450,1645000,127.79063844680786,4051.459630012512,166.37740732729435,597.8181389570236,0.99,0.99,0.12,-913.07
16/20,9/20,16500,1650000,128.7107446193695,4042.4809579849243,165.43035362660885,597.5909194946289,0.97,0.97,0.49,-917.31
16/20,10/20,16550,1655000,129.10545253753662,4036.3521790504456,167.78034476935863,615.4092027395964,0.92,0.92,1.3,-899.27
16/20,11/20,16600,1660000,127.98892402648926,4012.171498298645,165.9785120934248,618.1670224517584,0.99,0.99,0.4,-911.7
16/20,12/20,16650,1665000,130.55107021331787,4028.445294380188,166.28000004589558,595.2285064607859,0.93,0.93,1.61,-907.06
16/20,13/20,16700,1670000,131.56800985336304,4048.7060503959656,168.9693938791752,629.6092537790537,0.97,0.97,0.39,-896.7
16/20,14/20,16750,1675000,131.74824357032776,4060.507660627365,165.76318100094795,633.61604629457,0.89,0.89,0.14,-902.84
16/20,15/20,16800,1680000,131.21435165405273,4022.017639875412,165.54138881713152,639.2049849778414,0.91,0.91,0.4,-909.68
16/20,16/20,16850,1685000,132.30153799057007,4054.1480598449707,168.76678013801575,675.1926239728928,0.9,0.9,0.69,-907.27
16/20,17/20,16900,1690000,130.8728277683258,4007.2255375385284,168.01183414459229,574.7167126685381,0.96,0.96,0.14,-907.11
16/20,18/20,16950,1695000,128.98687505722046,3982.039845228195,167.01894238591194,638.2217227816582,0.94,0.94,0.39,-908.32
16/20,19/20,17000,1700000,133.2124102115631,4018.3774111270905,165.51283100247383,574.6227659136057,0.85,0.85,0.24,-904.54
17/20,0/20,17050,1705000,130.5022623538971,4020.155492544174,165.66509553790092,607.8413267433643,0.96,0.96,0.13,-905.29
17/20,1/20,17100,1710000,131.14629673957825,4040.0533409118652,166.05531099438667,643.0413337796926,0.94,0.94,0.26,-902.64
17/20,2/20,17150,1715000,132.46761918067932,4004.025605916977,166.82229194045067,556.841860845685,0.88,0.88,0.33,-826.75
17/20,3/20,17200,1720000,130.85844373703003,3990.196145296097,165.60625319182873,617.2466673702002,0.93,0.93,0.1,-892.6
17/20,4/20,17250,1725000,132.98367428779602,4010.7298328876495,164.69252701103687,615.8193997740746,0.86,0.86,0.17,-884.07
17/20,5/20,17300,1730000,131.24111890792847,3998.4020853042603,165.53927020728588,544.8362976759672,0.97,0.97,0.16,-895.91
17/20,6/20,17350,1735000,131.0972878932953,3995.534912586212,164.3036718815565,554.6543837338686,0.92,0.92,0.33,-899.59
17/20,7/20,17400,1740000,131.82477116584778,4008.8251168727875,166.68857795000076,572.6995035707951,0.85,0.85,0.35,-890.51
17/20,8/20,17450,1745000,129.8290867805481,3983.1444385051727,168.64573216438293,603.2407143861055,0.96,0.96,0.13,-909.67
17/20,9/20,17500,1750000,131.6738383769989,3992.720678091049,166.82028524577618,637.5057296305895,0.98,0.98,0.38,-912.21
17/20,10/20,17550,1755000,131.40104961395264,3962.747362136841,166.33329109847546,576.150170430541,0.87,0.87,0.35,-902.09
17/20,11/20,17600,1760000,132.8886775970459,3983.2492125034332,165.62414664030075,601.4108679592609,0.85,0.85,0.35,-856.26
17/20,12/20,17650,1765000,132.67880606651306,3971.9851388931274,165.3221060782671,623.9573931545019,0.94,0.94,0.23,-849.73
17/20,13/20,17700,1770000,131.18421149253845,3971.719339132309,167.2319341748953,576.1679095774889,0.91,0.91,0.27,-889.63
17/20,14/20,17750,1775000,131.44728016853333,3949.5691468715668,167.34922993183136,528.6370790749788,0.93,0.93,0.12,-908.65
17/20,15/20,17800,1780000,129.8597695827484,3956.179918527603,165.2765475064516,539.3242776840925,0.98,0.98,0.15,-908.53
17/20,16/20,17850,1785000,102.52330946922302,3998.0052275657654,164.696864053607,580.4405374526978,0.89,0.89,0.13,-814.07
17/20,17/20,17900,1790000,85.25688338279724,3983.1449370384216,166.09884360432625,654.4904080182314,0.94,0.94,0.21,-894.37
17/20,18/20,17950,1795000,84.07732772827148,3984.9538691043854,164.36480309069157,605.2687229663134,0.99,0.99,0.17,-911.71
17/20,19/20,18000,1800000,85.13410902023315,4008.69734954834,167.02972027659416,606.6469698250294,0.93,0.93,0.16,-908.58
18/20,0/20,18050,1805000,84.7250292301178,3983.838112592697,166.65685698390007,494.9617692679167,0.94,0.94,0.3,-901.42
18/20,1/20,18100,1810000,84.10414457321167,3981.4937386512756,167.76047125458717,577.6104965358973,0.94,0.94,0.13,-893.61
18/20,2/20,18150,1815000,84.52012133598328,3988.131491422653,165.6086559742689,569.0923476070166,0.94,0.94,0.28,-911.89
18/20,3/20,18200,1820000,84.74595308303833,3967.9273657798767,165.72108274698257,569.7808201313019,0.99,0.99,1.19,-908.44
18/20,4/20,18250,1825000,84.37112188339233,3989.103679418564,167.41277189552784,556.1865338087082,0.95,0.95,0.14,-910.82
18/20,5/20,18300,1830000,83.61983346939087,3966.266305923462,164.9654274880886,621.4290486425161,0.96,0.96,0.4,-910.36
18/20,6/20,18350,1835000,84.95755553245544,3997.2127516269684,165.34818413853645,586.5676462203264,0.94,0.94,0.15,-870.45
18/20,7/20,18400,1840000,84.34463429450989,4016.1358122825623,166.0126097947359,617.1780553162098,0.98,0.98,0.4,-911.92
18/20,8/20,18450,1845000,84.3835244178772,4024.169267177582,168.6384341865778,613.4198040813208,0.91,0.91,0.04,-900.47
18/20,9/20,18500,1850000,84.08555698394775,4030.8054032325745,164.00509560108185,653.0497267991304,0.96,0.96,0.16,-910.11
18/20,10/20,18550,1855000,84.69560432434082,4019.4160985946655,164.36503802239895,540.4534297883511,0.94,0.94,0.38,-880.56
18/20,11/20,18600,1860000,84.07087564468384,4003.1620423793793,167.3411197513342,536.1567468941212,0.98,0.98,0.34,-909.8
18/20,12/20,18650,1865000,84.38269710540771,3987.9140450954437,167.51579417288303,538.7356513440609,0.95,0.95,0.15,-906.03
18/20,13/20,18700,1870000,84.45279026031494,3963.251973628998,166.7222747951746,593.9988017827272,0.93,0.93,0.3,-906.27
18/20,14/20,18750,1875000,84.64736819267273,3961.5572471618652,167.42062711715698,545.9575691223145,0.93,0.93,0.33,-859.85
18/20,15/20,18800,1880000,84.50533318519592,3969.8203105926514,165.8401668816805,585.0969423651695,0.95,0.95,0.13,-901.3
18/20,16/20,18850,1885000,85.12111377716064,3945.9659039974213,166.92605985701084,554.8379922658205,0.94,0.94,0.19,-819.37
18/20,17/20,18900,1890000,84.79103398323059,3966.1391682624817,165.74775747954845,561.5389993786812,0.95,0.95,0.21,-846.44
18/20,18/20,18950,1895000,86.0135235786438,3943.3380131721497,166.36901830136776,577.8454095423222,0.84,0.84,0.27,-841.88
18/20,19/20,19000,1900000,83.90135741233826,3948.7434935569763,166.57650466263294,598.5841207206249,0.97,0.97,0.86,-910.53
19/20,0/20,19050,1905000,84.18381714820862,3945.8074293136597,167.37094196677208,571.8935570716858,0.97,0.97,0.57,-906.78
19/20,1/20,19100,1910000,83.47215175628662,3941.382046699524,168.60900363326073,506.5846729874611,0.97,0.97,0.43,-916.93
19/20,2/20,19150,1915000,84.72790384292603,3941.6353816986084,168.0418981909752,618.5303353220224,0.95,0.95,0.36,-896.77
19/20,3/20,19200,1920000,84.17574572563171,3905.930293083191,165.620180696249,587.7123234122992,0.98,0.98,0.23,-903.37
19/20,4/20,19250,1925000,84.24410343170166,3912.7822625637054,166.6409558802843,568.302169278264,0.98,0.98,0.26,-913.15
19/20,5/20,19300,1930000,84.2782952785492,3907.6786675453186,165.27862809598446,582.6945507377386,0.95,0.95,0.26,-836.96
19/20,6/20,19350,1935000,84.28879070281982,3940.900327205658,166.51181755959988,615.8143568485975,0.95,0.95,0.22,-908.52
19/20,7/20,19400,1940000,85.11354088783264,3958.0867619514465,166.4654762148857,534.0514186769724,0.95,0.95,0.17,-885.11
19/20,8/20,19450,1945000,83.98222398757935,3966.3733739852905,165.9553987979889,541.5565492212772,0.96,0.96,0.12,-906.95
19/20,9/20,19500,1950000,83.98776364326477,3948.428369283676,164.74812306463718,545.9877023100853,0.98,0.98,0.14,-912.07
19/20,10/20,19550,1955000,83.57728910446167,3922.15230512619,167.54831892251968,631.4495614171028,0.99,0.99,0.4,-914.59
19/20,11/20,19600,1960000,84.09633374214172,3928.7034792900085,166.43571028113365,588.5631630569696,0.96,0.96,0.49,-899.45
19/20,12/20,19650,1965000,85.67876029014587,3950.2342388629913,165.1778634339571,569.2865464687347,0.94,0.94,0.32,-882.21
19/20,13/20,19700,1970000,85.12637305259705,3948.110494852066,165.9923005104065,591.1891756355762,0.94,0.94,0.69,-902.9
19/20,14/20,19750,1975000,85.27660417556763,3920.5940930843353,168.45881293714046,551.942427650094,0.95,0.95,0.08,-903.3
19/20,15/20,19800,1980000,85.80438947677612,3934.8991434574127,165.67795132100582,641.9998806715012,1.0,1.0,0.53,-902.38
19/20,16/20,19850,1985000,87.00040984153748,3933.962190389633,167.14310911297798,571.5885988026857,0.87,0.87,0.16,-700.42
19/20,17/20,19900,1990000,83.76792192459106,3911.3735189437866,168.29310031235218,588.2803341448307,0.98,0.98,0.1,-908.01
19/20,18/20,19950,1995000,83.58006358146667,3922.054049015045,168.35449847579002,589.7462133765221,0.99,0.99,0.4,-913.03
19/20,19/20,20000,2000000,83.86121726036072,3944.9106600284576,167.4865646660328,576.9404414445162,0.99,0.99,0.21,-906.57
